test_ar_order,lag,strength,is_within_ar_order,base_mse_to_conditional_mean,mse_after_gaussian_perturbation,mse_increase_after_gaussian_perturbation
2,24,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,24,0.25,0,0.21710331737995148,0.21854154765605927,0.001438230276107788
2,24,0.5,0,0.21710331737995148,0.2209995537996292,0.0038962364196777344
2,24,1.0,0,0.21710331737995148,0.22949594259262085,0.012392625212669373
2,24,2.0,0,0.21710331737995148,0.25384971499443054,0.036746397614479065
2,25,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,25,0.25,0,0.21710331737995148,0.21690025925636292,-0.000203058123588562
2,25,0.5,0,0.21710331737995148,0.21779148280620575,0.0006881654262542725
2,25,1.0,0,0.21710331737995148,0.22359122335910797,0.006487905979156494
2,25,2.0,0,0.21710331737995148,0.24431119859218597,0.027207881212234497
2,26,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,26,0.25,0,0.21710331737995148,0.2177642434835434,0.0006609261035919189
2,26,0.5,0,0.21710331737995148,0.21972143650054932,0.0026181191205978394
2,26,1.0,0,0.21710331737995148,0.22700470685958862,0.009901389479637146
2,26,2.0,0,0.21710331737995148,0.2477826476097107,0.030679330229759216
2,27,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,27,0.25,0,0.21710331737995148,0.2184041440486908,0.0013008266687393188
2,27,0.5,0,0.21710331737995148,0.22132474184036255,0.004221424460411072
2,27,1.0,0,0.21710331737995148,0.23122824728488922,0.014124929904937744
2,27,2.0,0,0.21710331737995148,0.26938849687576294,0.05228517949581146
2,28,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,28,0.25,0,0.21710331737995148,0.21802350878715515,0.0009201914072036743
2,28,0.5,0,0.21710331737995148,0.22065716981887817,0.0035538524389266968
2,28,1.0,0,0.21710331737995148,0.2283446341753006,0.011241316795349121
2,28,2.0,0,0.21710331737995148,0.24772672355175018,0.030623406171798706
2,29,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,29,0.25,0,0.21710331737995148,0.21828028559684753,0.0011769682168960571
2,29,0.5,0,0.21710331737995148,0.2206754833459854,0.0035721659660339355
